trace,level,rho_target,metric,quantity,pair,label,diff,lo,hi,resolved,verdict
primary,0,0.5,p99dl,red_pct,CAP-G600-random - SPJF-random,guard vs unguarded under the random predictor,-1.0164707351957745,-1.4206119389407443,-0.7265952211076308,True,SPJF-random better
primary,0,0.5,p99dl,gain,CAP-G600-top1short - SPJF-top1short,guard vs unguarded under the top1short predictor,-0.02664767054865036,-0.042388504580972826,-0.01881106532356994,True,SPJF-top1short better
primary,0,0.5,p99dl,red_pct,CAP-G600-top1short - SPJF-top1short,guard vs unguarded under the top1short predictor,-1.6535630376205148,-2.7291182957537656,-1.1712393373805898,True,SPJF-top1short better
primary,0,0.5,mean,gain,SPJF-tweedie - SPJF-M4,ranking score: Tweedie vs log M4,0.005293338343859366,0.0025287260133283252,0.010344996562413684,True,SPJF-tweedie better
primary,0,0.5,mean,red_pct,SPJF-tweedie - SPJF-M4,ranking score: Tweedie vs log M4,0.36086744058550124,0.17315894187330388,0.6511017554779861,True,SPJF-tweedie better
primary,0,0.5,mean,gain,SPJF-M4refit - SPJF-M4,refit-noise control,-0.0005050424514289054,-0.0024206591952637023,0.0011560559660419045,False,unresolved
primary,0,0.5,mean,red_pct,SPJF-M4refit - SPJF-M4,refit-noise control,-0.034201181146876536,-0.15776948598609675,0.07759262174515837,False,unresolved
primary,0,0.5,mean,gain,SPJF-r1s - SPJF-tweedie,R1S-Tweedie vs Tweedie,0.0035676734354711526,-0.0007937193748733473,0.012008540003746796,False,unresolved
primary,0,0.5,mean,red_pct,SPJF-r1s - SPJF-tweedie,R1S-Tweedie vs Tweedie,0.24279698577710462,-0.05121850142119548,0.7516681689326125,False,unresolved
primary,0,0.5,mean,gain,CAP-G300 - FIXSEL-G300,"capped relative vs the selected fixed budget, equal grids, G = 300 s",0.07814338441156388,0.051195121138232574,0.09027815174575135,True,CAP-G300 better
primary,0,0.5,mean,red_pct,CAP-G300 - FIXSEL-G300,"capped relative vs the selected fixed budget, equal grids, G = 300 s",5.344461063577242,3.255896801316702,6.477457835842376,True,CAP-G300 better
primary,0,0.5,mean,gain,CAP-G300 - FIX-G300,"capped relative vs the equal-promise fixed budget B0 = Bmax, G = 300 s",0.005825323443645503,0.00024226525164614546,0.009621052997059877,True,CAP-G300 better
primary,0,0.5,mean,red_pct,CAP-G300 - FIX-G300,"capped relative vs the equal-promise fixed budget B0 = Bmax, G = 300 s",0.4037997017303283,0.029298751361213786,0.6920842558288199,True,CAP-G300 better
primary,0,0.5,mean,gain,HYB-G300 - CAP-G300,"hybrid (queue-length term) vs capped, G = 300 s",-0.0014882909475170125,-0.0054653811591998305,0.003806074054218436,False,unresolved
primary,0,0.5,mean,red_pct,HYB-G300 - CAP-G300,"hybrid (queue-length term) vs capped, G = 300 s",-0.10389084277790772,-0.39712852874766363,0.23703746098822207,False,unresolved
primary,0,0.5,mean,gain,HYB-G300 - FIXSEL-G300,"hybrid vs the selected fixed budget, G = 300 s",0.07665509346404686,0.05242205928248633,0.0875359199281472,True,HYB-G300 better
