trace,rep,level,rho_target,k,rho_busy,n_jobs,pset,policy,score,family,G,B0,eta,gam,Bmax,Ncap,promise,w_mean,w_p95,w_p99,w_max,w_mean_dl,w_p95_dl,w_p99_dl,w_mean_exam,w_p99_exam,mean_heavy,p95_heavy,p99_heavy,max_heavy,max_excess,mean_excess,p99_excess,harm_wf1s,max_excess_dl,lw_n,lw_ex_mean,lw_ex_p50,lw_ex_p90,lw_ex_p99,lw_ex_max,lw_ratio_p99,lw_ratio_max,bound_viol,used_over_allowed,guar_excess_max,forced_frac,qw_forced_frac,n_forced,n_disp,sim_sec,shared_with,cell,gap,red_pct,harm
valid,0,2,1.0,4,0.9181579021726632,17646125,grid,CAPG-G1200-B60-e0.25,tweedie,capped,1200.0,60.0,0.25,0.0,4200.0,0,220.0,4.048617576324332,13.949032229185097,73.22251531958683,1560.6233352273705,8.164829121913803,32.34342987835407,178.37814324915348,8.679675898900813,173.66361573576933,47.41295068288652,220.76589303463695,738.0988272391601,1535.933664560318,448.58336259424686,-4.358745082230943,11.865923896431925,102.71663853526115,442.827512934804,624936.0,-100.22834746545512,-72.78413136303425,50.2158786226064,235.8125401005153,448.58336259424686,1.6741809546256654,2.819409170483194,0,0.7594355141904916,600.4244839201372,0.005821448051626,0.1471800602572736,102726,17646125,8.6,CAPG-G1200-B60-e0.25,r0L2,0.3469144935265596,28.240255976374375,102.71663853526115
valid,0,2,1.0,4,0.9181579021726632,17646125,grid,CAPG-G1200-B60-e0.5,tweedie,capped,1200.0,60.0,0.5,0.0,4200.0,0,330.0,3.1364114261634444,12.271745914220777,54.22911770224642,2198.701711475849,6.500525535030318,26.787136372923843,121.19346117377256,5.793813296798449,95.14436753511436,49.21412710629045,230.60005705058572,763.872729820759,2195.5115061104298,1068.358009621501,-5.2709512323918295,6.203469520211312,105.84940338134766,1059.515071794391,624936.0,-125.27803995009111,-85.29196538031101,-10.423887208104134,258.77140652760875,1068.358009621501,2.238532366143973,3.616634308941984,0,0.8902983413512509,1200.0,0.0018690789054254,0.0459695212797149,32982,17646125,9.5,CAPG-G1200-B60-e0.5,r0L2,0.6295148908964934,51.245081977225915,105.84940338134766
valid,0,2,1.0,4,0.9181579021726632,17646125,grid,CAPG-G1200-B60-e0.75,tweedie,capped,1200.0,60.0,0.75,0.0,4200.0,0,660.0,2.788527954247792,11.362122169136985,47.59136824071417,2188.6745000630617,5.736421468920595,23.772172510623808,92.95199458122246,4.753261486666047,73.34297547161589,47.66618010981971,231.97349698469043,716.8804721906786,2188.6745000630617,1104.9674814641476,-5.618834704307482,5.089582520127511,151.52492402493954,1078.4962957799437,624936.0,-135.2870669720478,-90.2665627747774,-30.529589600861076,276.7615599140526,1104.9674814641476,2.523831236663268,6.872514386921016,0,0.9208062345534564,1200.0,0.0004514872245322,0.0138500919782025,7967,17646125,10.1,CAPG-G1200-B60-e0.75,r0L2,0.7690811067380667,62.60634169558991,151.52492402493954
valid,0,2,1.0,4,0.9181579021726632,17646125,grid,CAPG-G1200-B60-e0.9,tweedie,capped,1200.0,60.0,0.9,0.0,4200.0,0,1200.0,2.704839731824245,11.201767733693083,45.88243671357634,2188.7520286142826,5.524920606878809,23.174336546659458,84.48337043136351,4.578409246669099,68.66871647238733,46.72724500463446,225.01577178761363,729.4126139119269,2188.7520286142826,1102.3126358240845,-5.70252292673103,4.8301719427108765,265.1670838743448,1102.3126358240845,624936.0,-138.0943172890194,-92.02355978637934,-34.106046214699745,251.21609409451517,1102.3126358240845,2.339342308712933,17.18376225507293,0,0.9185938631867367,1200.0,0.0001055755867081,0.0047730024136614,1863,17646125,8.3,CAPG-G1200-B60-e0.9,r0L2,0.8109321140895108,66.01318454167418,265.1670838743448
valid,0,2,1.0,4,0.9181579021726632,17646125,grid,CAPG-G1200-B60-e0.95,tweedie,capped,1200.0,60.0,0.95,0.0,4200.0,0,1200.0,2.7431881538421155,11.174652057886105,45.85153911054149,2188.7330440580845,5.563017637780579,23.08173562139263,83.99544406592834,4.723457459465211,68.2955284404755,46.5486405755671,221.73314906656745,728.4425805300486,2188.7330440580845,1102.3376247286797,-5.664174504713159,4.867695078253746,360.8554678410292,1102.3376247286797,624936.0,-137.2377169622579,-91.73679010570048,-33.82752273231745,257.4711309462805,1102.3376247286797,2.327369781688814,18.95275951327729,0,0.9186146872738996,1200.0,6.154325666399848e-05,0.0034311892277348,1086,17646125,8.7,CAPG-G1200-B60-e0.95,r0L2,0.8133433924206115,66.20947244134751,360.8554678410292
valid,0,2,1.0,4,0.9181579021726632,17646125,grid,CAPG-G1200-B120-e0.25,tweedie,capped,1200.0,120.0,0.25,0.0,4200.0,0,240.0,3.8654829091584815,13.120739316940284,67.36789935290841,1604.8784551024437,7.814195889273271,29.851655620336498,168.2711510834097,8.356686603395636,164.5658944040537,47.8131343715646,227.2905439734459,736.3976306445911,1594.8302323371172,481.5149208158255,-4.541879749396792,9.188905586004722,102.76180040836334,463.7939297109842,624936.0,-105.01170010907892,-76.0939119681716,40.20587140321732,250.85757839381716,481.5149208158255,1.84029556707646,3.0172716641834523,0,0.7836461639708605,620.4244839201372,0.0038189687537632,0.1160852514458366,67390,17646125,8.7,CAPG-G1200-B120-e0.25,r0L2,0.3968621350731,32.30619789869565,102.76180040836334
valid,0,2,1.0,4,0.9181579021726632,17646125,grid,CAPG-G1200-B120-e0.5,tweedie,capped,1200.0,120.0,0.5,0.0,4200.0,0,360.0,3.012171969628912,11.922296646237308,51.46080562949192,2198.66448636353,6.262574038911062,25.650301945209485,113.7573690086602,5.420747145295175,86.88650781333448,49.46928227480925,235.475700173527,775.5158627435567,2188.707831665873,1080.395519077778,-5.3951906889263626,5.6730112993717805,145.6661161929369,1080.395519077778,624936.0,-128.932789276521,-87.40396577119827,-19.54177201539278,257.7229051165302,1080.395519077778,2.372758451451303,4.275022873971544,0,0.9003295992314816,1200.0,0.0011428571428571,0.032622110740612,20167,17646125,8.5,CAPG-G1200-B120-e0.5,r0L2,0.6662632389588308,54.23654752667509,145.6661161929369
valid,0,2,1.0,4,0.9181579021726632,17646125,grid,CAPG-G1200-B120-e0.75,tweedie,capped,1200.0,120.0,0.75,0.0,4200.0,0,720.0,2.747898768222352,11.319080463051767,46.918293169140895,2188.674254626036,5.645093570815675,23.62345204800362,89.94124167948958,4.5537235933123785,70.883078186512,47.75949117387323,235.18057799711823,728.0801653526729,2188.674254626036,1112.4182961285114,-5.659463890332923,4.9847084337473575,219.72739396989343,1078.4960503429174,624936.0,-136.61450415288783,-90.61192386597396,-31.08151290565729,279.96908077597755,1112.4182961285114,2.4874028677478046,7.472636560735156,0,0.9270152467737596,1200.0,0.0002646473375882,0.0095851460612535,4670,17646125,7.9,CAPG-G1200-B120-e0.75,r0L2,0.7839599158095384,63.817537493524455,219.72739396989343
valid,0,2,1.0,4,0.9181579021726632,17646125,grid,CAPG-G1200-B120-e0.9,tweedie,capped,1200.0,120.0,0.9,0.0,4200.0,0,1200.0,2.7292458675874736,11.189964964985805,45.82779987514085,2188.7365316301584,5.551607903126761,23.12132167220108,84.06473349869187,4.691774708182718,68.43370620250703,46.54564086070297,223.28689080104232,727.7168419346234,2188.7365316301584,1102.309732079506,-5.678116790967801,4.862729732990289,360.8554678410292,1102.309732079506,624936.0,-137.56852683745376,-91.79123897105455,-34.069770485162735,254.0610317945492,1102.309732079506,2.3298330213791014,17.651156451373037,0,0.9185914433995884,1200.0,7.435060105263903e-05,0.0039161986968594,1312,17646125,8.3,CAPG-G1200-B120-e0.9,r0L2,0.8130009716792197,66.18159799513967,360.8554678410292
valid,0,2,1.0,4,0.9181579021726632,17646125,grid,CAPG-G1200-B120-e0.95,tweedie,capped,1200.0,120.0,0.95,0.0,4200.0,0,1200.0,2.7422996489669496,11.167392843961713,45.8070406025651,2188.7330440580845,5.56543720186359,23.05934573113917,83.92329332619875,4.719803109326359,68.29892803907394,46.53798310302045,221.2540457472205,728.5181655235597,2188.7330440580845,1102.3376247286797,-5.665063009588325,4.863459177017387,637.8302886635065,1102.3376247286797,624936.0,-137.3278541240038,-91.80093989521264,-33.90021834522486,256.5314777268097,1102.3376247286797,2.3240587126107526,18.95275951327729,0,0.9186146872738996,1200.0,4.930260892972253e-05,0.0027838036929426,870,17646125,8.5,CAPG-G1200-B120-e0.95,r0L2,0.8136999534257289,66.23849796274719,637.8302886635065
valid,0,2,1.0,4,0.9181579021726632,17646125,grid,CAPG-G1200-B240-e0.25,tweedie,capped,1200.0,240.0,0.25,0.0,4200.0,0,280.0,3.625002435082097,12.433578357100435,58.5052212053543,1640.9281037002802,7.312636949464164,27.217420411109853,152.4268813204757,7.82101907806969,144.45656510114682,48.55717811845271,240.34692362323403,734.54967089594,1639.703613087535,510.0252778083086,-4.7823602234731775,7.111471973061568,151.3117827028036,497.6142217665911,624936.0,-111.72218886998344,-80.71220687031746,12.549054950475693,275.6281656458976,510.0252778083086,2.077310137217105,3.456963169138237,0,0.7768150799140604,660.4244839201372,0.0021501604459902,0.0799946924157714,37942,17646125,8.8,CAPG-G1200-B240-e0.25,r0L2,0.4751627702876003,38.68018925054705,151.3117827028036
valid,0,2,1.0,4,0.9181579021726632,17646125,grid,CAPG-G1200-B240-e0.5,tweedie,capped,1200.0,240.0,0.5,0.0,4200.0,0,420.0,2.8859353877067773,11.587019550800315,48.90983017385009,2197.4066630601883,5.978660961096491,24.522470548748966,102.9531153628225,5.018791864766636,78.35527166187765,49.82342938674267,246.3919952921569,797.8653718404488,2188.6508352160454,1068.6518108844757,-5.5214272708484975,5.218464196324375,183.30494578182697,1060.7627242952583,624936.0,-132.6469941070271,-89.49738913029432,-28.15048298984766,274.98992096781774,1068.6518108844757,2.497115529743417,5.353106006886431,0,0.8905431757370631,1200.0,0.0005748570861874,0.0199911234305138,10144,17646125,8.9,CAPG-G1200-B240-e0.5,r0L2,0.7196566699055036,58.58299077285635,183.30494578182697
valid,0,2,1.0,4,0.9181579021726632,17646125,grid,CAPG-G1200-B240-e0.75,tweedie,capped,1200.0,240.0,0.75,0.0,4200.0,0,840.0,2.7307492149484025,11.24816994071004,46.27411313116554,2188.6745512783527,5.577875167334036,23.297597718238823,85.65749644905301,4.583497656708471,69.7460276705027,47.33753228320085,230.66443624347448,727.423583012826,2188.6745512783527,1104.89189773798,-5.676613443606872,4.91925731956964,296.91533637046814,1102.309644922614,624936.0,-137.29454233967988,-91.17578060925008,-32.29013769328594,272.3845238141729,1104.89189773798,2.421392737609476,9.2668408053332,0,0.9207432481149832,1200.0,0.0001602618138543,0.0074968049173084,2828,17646125,8.7,CAPG-G1200-B240-e0.75,r0L2,0.8051297126925065,65.54084538091057,296.91533637046814
