G,family,policy,B0_base,eta,gam_base,worst_gap,worst_harm,worst_promise,feasible
1200.0,fixed,FIXG-B77.012,77.012,0.0,0.0,-0.010076647043807533,96.28475818037988,184.253,True
1200.0,fixed,FIXG-B818.058,818.058,0.0,0.0,0.5296545731765662,264.6717396527529,369.5145,True
1200.0,fixed,FIXG-B92.363,92.363,0.0,0.0,-0.008409313835008736,102.65260392427444,188.09075,True
1200.0,fixed,FIXG-B981.126,981.126,0.0,0.0,0.6094577797843618,288.1608457565308,410.2815,True
1200.0,capped,CAPG-G1200-B0-e0,0.0,0.0,0.0,0.0,0.0,165.0,True
1200.0,capped,CAPG-G1200-B0-e0.25,0.0,0.25,0.0,0.19500318433490255,113.59830190241335,220.0,True
1200.0,capped,CAPG-G1200-B0-e0.5,0.0,0.5,0.0,0.5874725007881954,118.668151602149,330.0,True
1200.0,capped,CAPG-G1200-B0-e0.75,0.0,0.75,0.0,0.707445786402603,173.43264684081078,660.0,True
1200.0,capped,CAPG-G1200-B0-e0.9,0.0,0.9,0.0,0.7198246898249818,358.92071129381657,1200.0,True
1200.0,capped,CAPG-G1200-B0-e0.95,0.0,0.95,0.0,0.7216438723272767,441.6454218178988,1200.0,True
1200.0,capped,CAPG-G1200-B120-e0,120.0,0.0,0.0,0.0056937623708329665,102.65260392427444,195.0,True
1200.0,capped,CAPG-G1200-B120-e0.25,120.0,0.25,0.0,0.39407022119111096,122.56411573290823,260.0,True
1200.0,capped,CAPG-G1200-B120-e0.5,120.0,0.5,0.0,0.6662632389588308,171.61468262970448,390.0,True
1200.0,capped,CAPG-G1200-B120-e0.75,120.0,0.75,0.0,0.7235581741881724,293.2910667359829,780.0,True
1200.0,capped,CAPG-G1200-B120-e0.9,120.0,0.9,0.0,0.7272678266967635,536.0654058605433,1200.0,True
1200.0,capped,CAPG-G1200-B120-e0.95,120.0,0.95,0.0,0.7272678266967635,1016.1495432406664,1200.0,False
1200.0,capped,CAPG-G1200-B15-e0,15.0,0.0,0.0,-0.006895775384270354,66.63522438704967,168.75,True
1200.0,capped,CAPG-G1200-B15-e0.25,15.0,0.25,0.0,0.2583307211096694,101.63994604349136,225.0,True
1200.0,capped,CAPG-G1200-B15-e0.5,15.0,0.5,0.0,0.5987426938733902,124.48672753572464,337.5,True
1200.0,capped,CAPG-G1200-B15-e0.75,15.0,0.75,0.0,0.7050342426244557,212.09133356809616,675.0,True
1200.0,capped,CAPG-G1200-B15-e0.9,15.0,0.9,0.0,0.7262587047312681,358.92071129381657,1200.0,True
1200.0,capped,CAPG-G1200-B15-e0.95,15.0,0.95,0.0,0.7266731178960358,484.2988456636667,1200.0,True
1200.0,capped,CAPG-G1200-B240-e0,240.0,0.0,0.0,0.10057996290062055,122.56411573290823,225.0,True
1200.0,capped,CAPG-G1200-B240-e0.25,240.0,0.25,0.0,0.4751627702876003,151.3117827028036,300.0,True
1200.0,capped,CAPG-G1200-B240-e0.5,240.0,0.5,0.0,0.7184437793921501,216.8147185742855,450.0,True
1200.0,capped,CAPG-G1200-B240-e0.75,240.0,0.75,0.0,0.7251687395465015,358.92071129381657,900.0,True
1200.0,capped,CAPG-G1200-B240-e0.9,240.0,0.9,0.0,0.7272678266967635,823.1073162257671,1200.0,False
1200.0,capped,CAPG-G1200-B240-e0.95,240.0,0.95,0.0,0.7272678266967635,1093.7809044867754,1200.0,False
1200.0,capped,CAPG-G1200-B30-e0,30.0,0.0,0.0,-0.010259460072518415,71.31791223585606,172.5,True
1200.0,capped,CAPG-G1200-B30-e0.25,30.0,0.25,0.0,0.27984642634488954,101.64403854310513,230.0,True
1200.0,capped,CAPG-G1200-B30-e0.5,30.0,0.5,0.0,0.6102826969959118,122.74050185084344,345.0,True
1200.0,capped,CAPG-G1200-B30-e0.75,30.0,0.75,0.0,0.7184274801302445,216.8147185742855,690.0,True
1200.0,capped,CAPG-G1200-B30-e0.9,30.0,0.9,0.0,0.723258925803582,358.92071129381657,1200.0,True
1200.0,capped,CAPG-G1200-B30-e0.95,30.0,0.95,0.0,0.7270448010421839,547.1136269271374,1200.0,True
1200.0,capped,CAPG-G1200-B360-e0,360.0,0.0,0.0,0.19912780487083367,151.18654473125935,255.0,True
1200.0,capped,CAPG-G1200-B360-e0.25,360.0,0.25,0.0,0.5366527114466592,182.95646211504936,340.0,True
1200.0,capped,CAPG-G1200-B360-e0.5,360.0,0.5,0.0,0.7203052590601298,283.59853164851665,510.0,True
1200.0,capped,CAPG-G1200-B360-e0.75,360.0,0.75,0.0,0.7272678266967635,483.9248276352882,1020.0,True
1200.0,capped,CAPG-G1200-B360-e0.9,360.0,0.9,0.0,0.7272678266967635,1093.7809044867754,1200.0,False
1200.0,capped,CAPG-G1200-B360-e0.95,360.0,0.95,0.0,0.7272678266967635,1093.7809044867754,1200.0,False
1200.0,capped,CAPG-G1200-B480-e0,480.0,0.0,0.0,0.30666714509282017,178.8845456391573,285.0,True
1200.0,capped,CAPG-G1200-B480-e0.25,480.0,0.25,0.0,0.6124952619483574,219.92661401629448,380.0,True
1200.0,capped,CAPG-G1200-B480-e0.5,480.0,0.5,0.0,0.7227816073473808,328.4515072852373,570.0,True
1200.0,capped,CAPG-G1200-B480-e0.75,480.0,0.75,0.0,0.7272678266967635,594.0850183069706,1140.0,True
1200.0,capped,CAPG-G1200-B480-e0.9,480.0,0.9,0.0,0.7272678266967635,1093.7809044867754,1200.0,False
1200.0,capped,CAPG-G1200-B480-e0.95,480.0,0.95,0.0,0.7272678266967635,1093.7809044867754,1200.0,False
1200.0,capped,CAPG-G1200-B60-e0,60.0,0.0,0.0,-0.012862931181209507,96.27659252285956,180.0,True
1200.0,capped,CAPG-G1200-B60-e0.25,60.0,0.25,0.0,0.32328291911958523,102.71663853526115,240.0,True
1200.0,capped,CAPG-G1200-B60-e0.5,60.0,0.5,0.0,0.6295148908964934,122.75569877028464,360.0,True
1200.0,capped,CAPG-G1200-B60-e0.75,60.0,0.75,0.0,0.72202537915295,254.963281840086,720.0,True
1200.0,capped,CAPG-G1200-B60-e0.9,60.0,0.9,0.0,0.7267542099966242,384.6395355314016,1200.0,True
1200.0,capped,CAPG-G1200-B60-e0.95,60.0,0.95,0.0,0.7272678266967635,720.5322021394968,1200.0,False
1200.0,capped,CAPG-G1200-B600-e0,600.0,0.0,0.0,0.36931054647286055,212.0439104884863,315.0,True
1200.0,capped,CAPG-G1200-B600-e0.25,600.0,0.25,0.0,0.6820119099771432,283.45787212252617,420.0,True
1200.0,capped,CAPG-G1200-B600-e0.5,600.0,0.5,0.0,0.7256544650290203,382.5833091288805,630.0,True
1200.0,capped,CAPG-G1200-B600-e0.75,600.0,0.75,0.0,0.7272678266967635,692.9160160422325,1200.0,False
1200.0,capped,CAPG-G1200-B600-e0.9,600.0,0.9,0.0,0.7272678266967635,1093.7809044867754,1200.0,False
1200.0,capped,CAPG-G1200-B600-e0.95,600.0,0.95,0.0,0.7272678266967635,1093.7809044867754,1200.0,False
1200.0,hybrid,HYBG-G1200-B0-g1-e0,0.0,0.0,1.0,0.22855409653942474,62.813396990299225,1200.0,True
1200.0,hybrid,HYBG-G1200-B0-g1-e0.9,0.0,0.9,1.0,0.7244942311207895,358.92071129381657,1200.0,True
1200.0,hybrid,HYBG-G1200-B0-g16-e0,0.0,0.0,16.0,0.7283278677367849,145.25039663910866,1200.0,True
1200.0,hybrid,HYBG-G1200-B0-g16-e0.9,0.0,0.9,16.0,0.7272678266967635,458.0814356803894,1200.0,True
1200.0,hybrid,HYBG-G1200-B0-g4-e0,0.0,0.0,4.0,0.4902249141602317,71.04450088739395,1200.0,True
1200.0,hybrid,HYBG-G1200-B0-g4-e0.9,0.0,0.9,4.0,0.7269321209401233,358.92071129381657,1200.0,True
1200.0,hybrid,HYBG-G1200-B120-g1-e0,120.0,0.0,1.0,0.32981275807379523,102.65260392427444,1200.0,True
1200.0,hybrid,HYBG-G1200-B120-g1-e0.9,120.0,0.9,1.0,0.7272678266967635,536.0654058605433,1200.0,True
1200.0,hybrid,HYBG-G1200-B120-g16-e0,120.0,0.0,16.0,0.7281156242880074,152.15394981205463,1200.0,True
1200.0,hybrid,HYBG-G1200-B120-g16-e0.9,120.0,0.9,16.0,0.7272678266967635,672.2594832777977,1200.0,False
1200.0,hybrid,HYBG-G1200-B120-g4-e0,120.0,0.0,4.0,0.5692324351372973,116.24955704808237,1200.0,True
1200.0,hybrid,HYBG-G1200-B120-g4-e0.9,120.0,0.9,4.0,0.7272678266967635,577.5945693105459,1200.0,True
1200.0,hybrid,HYBG-G1200-B30-g1-e0,30.0,0.0,1.0,0.25479824716329585,71.31791223585606,1200.0,True
1200.0,hybrid,HYBG-G1200-B30-g1-e0.9,30.0,0.9,1.0,0.7269234622308438,358.92071129381657,1200.0,True
1200.0,hybrid,HYBG-G1200-B30-g16-e0,30.0,0.0,16.0,0.7213898459255682,151.66577637195587,1200.0,True
1200.0,hybrid,HYBG-G1200-B30-g16-e0.9,30.0,0.9,16.0,0.7272678266967635,526.6232585459948,1200.0,True
1200.0,hybrid,HYBG-G1200-B30-g4-e0,30.0,0.0,4.0,0.5133287109594665,96.8288047760725,1200.0,True
1200.0,hybrid,HYBG-G1200-B30-g4-e0.9,30.0,0.9,4.0,0.7272678266967635,358.92071129381657,1200.0,True
