scenario,replicate,seed,keep_probability,k,source_jobs,jobs,job_fraction,offered_work_s,work_fraction,offered_work_over_300k,first_arrival_offset_s,last_arrival_offset_s,policy,mean_wait_s,p99_wait_s,max_wait_s,max_excess_s,guard_firings,guard_bound_checks,relative_p99_deviation_from_full_k4
bernoulli_half_k2,77,20260998,0.5,2,2151,1125,0.5230125523012552,2220.65027,0.5392264042128483,3.7010837833333334,0.256537,299.946344,Guard(300),229.23279431022223,913.9415785599997,962.038464,204.75049,107,1125,0.12430639216077735
bernoulli_half_k2,78,20260999,0.5,2,2151,1077,0.500697350069735,1923.672925,0.46711328129546587,3.2061215416666666,0.256537,299.946344,FCFS,541.0289600770659,698.86667804,699.290269,0.0,0,0,-0.08063390690125576
bernoulli_half_k2,78,20260999,0.5,2,2151,1077,0.500697350069735,1923.672925,0.46711328129546587,3.2061215416666666,0.256537,299.946344,SPJF-E,53.799461335190344,759.3647431200002,906.261811,812.347344,0,0,-0.04632751801650089
bernoulli_half_k2,78,20260999,0.5,2,2151,1077,0.500697350069735,1923.672925,0.46711328129546587,3.2061215416666666,0.256537,299.946344,Guard(300),127.03235408542248,755.5276666000001,807.965747,220.720751,72,1077,-0.07057014918713293
bernoulli_half_k2,79,20261000,0.5,2,2151,1053,0.4895397489539749,2077.577406,0.5044849291425061,3.4626290099999997,0.256537,299.946344,FCFS,604.9582795565052,766.3341534,766.695277,0.0,0,0,0.008120230593061585
bernoulli_half_k2,79,20261000,0.5,2,2151,1053,0.4895397489539749,2077.577406,0.5044849291425061,3.4626290099999997,0.256537,299.946344,SPJF-E,67.00052848812916,785.63004644,980.372951,828.416634,0,0,-0.013341397401634095
bernoulli_half_k2,79,20261000,0.5,2,2151,1053,0.4895397489539749,2077.577406,0.5044849291425061,3.4626290099999997,0.256537,299.946344,Guard(300),165.32448966381767,823.1342192,885.52328,239.806316,99,1053,0.012597616699933154
bernoulli_half_k2,80,20261001,0.5,2,2151,1063,0.4941887494188749,2040.319959,0.4954379398676209,3.400533265,0.256537,299.946344,FCFS,556.5050093424271,749.30082524,750.420368,0.0,0,0,-0.01428728267806295
bernoulli_half_k2,80,20261001,0.5,2,2151,1063,0.4941887494188749,2040.319959,0.4954379398676209,3.400533265,0.256537,299.946344,SPJF-E,83.33420705644403,788.09345474,976.214547,877.713396,0,0,-0.010247647357423164
bernoulli_half_k2,80,20261001,0.5,2,2151,1063,0.4941887494188749,2040.319959,0.4954379398676209,3.400533265,0.256537,299.946344,Guard(300),156.33111874694262,803.8178881599998,850.702923,231.340109,107,1063,-0.01116481513469647
bernoulli_half_k2,81,20261002,0.5,2,2151,1074,0.499302649930265,2061.033744,0.500467736749229,3.4350562399999998,0.256537,299.946344,FCFS,588.9199634301676,760.76938822,762.277912,0.0,0,0,0.000799726434962771
bernoulli_half_k2,81,20261002,0.5,2,2151,1074,0.499302649930265,2061.033744,0.500467736749229,3.4350562399999998,0.256537,299.946344,SPJF-E,64.34368890875233,808.2110433499993,987.588251,839.987027,0,0,0.015017669257611154
bernoulli_half_k2,81,20261002,0.5,2,2151,1074,0.499302649930265,2061.033744,0.500467736749229,3.4350562399999998,0.256537,299.946344,Guard(300),170.40046725884542,781.35786879,881.423608,220.143744,94,1074,-0.03879452795018351
bernoulli_half_k2,82,20261003,0.5,2,2151,1099,0.5109251510925151,2321.511904,0.5637179943383175,3.8691865066666664,0.256537,299.946344,FCFS,707.0515451528663,893.8709490800001,894.575079,0.0,0,0,0.17589615875649225
bernoulli_half_k2,82,20261003,0.5,2,2151,1099,0.5109251510925151,2321.511904,0.5637179943383175,3.8691865066666664,0.256537,299.946344,SPJF-E,69.72777604731574,891.3441408999994,1116.569137,932.836703,0,0,0.11942302675385232
bernoulli_half_k2,82,20261003,0.5,2,2151,1099,0.5109251510925151,2321.511904,0.5637179943383175,3.8691865066666664,0.256537,299.946344,Guard(300),181.5403279399454,959.8044484399999,998.016321,221.115778,99,1099,0.18072566334676055
bernoulli_half_k2,83,20261004,0.5,2,2151,1054,0.4900046490004649,2127.587056,0.5166284548969884,3.5459784266666663,0.256537,299.946344,FCFS,615.7930588320684,798.8439437,800.085164,0.0,0,0,0.050887184340797344
bernoulli_half_k2,83,20261004,0.5,2,2151,1054,0.4900046490004649,2127.587056,0.5166284548969884,3.5459784266666663,0.256537,299.946344,SPJF-E,64.86382316793168,810.4084495500002,1007.061818,823.329384,0,0,0.017777352063097523
bernoulli_half_k2,83,20261004,0.5,2,2151,1054,0.4900046490004649,2127.587056,0.5166284548969884,3.5459784266666663,0.256537,299.946344,Guard(300),177.9134964829222,809.5767271000001,887.490523,228.083588,93,1054,-0.00408044608578179
bernoulli_half_k2,84,20261005,0.5,2,2151,1050,0.4881450488145049,2083.122074,0.5058313056649982,3.4718701233333333,0.256537,299.946344,FCFS,599.1517880885714,771.17111406,771.664565,0.0,0,0,0.014483300638020922
bernoulli_half_k2,84,20261005,0.5,2,2151,1050,0.4881450488145049,2083.122074,0.5058313056649982,3.4718701233333333,0.256537,299.946344,SPJF-E,64.82551117238096,793.1804242300001,982.08985,849.00515,0,0,-0.0038590141435999783
bernoulli_half_k2,84,20261005,0.5,2,2151,1050,0.4881450488145049,2083.122074,0.5058313056649982,3.4718701233333333,0.256537,299.946344,Guard(300),183.10642168190475,824.6246337299999,872.180187,221.220154,84,1050,0.014431084639632804
bernoulli_half_k2,85,20261006,0.5,2,2151,1112,0.5169688516968852,1963.395123,0.4767587704048207,3.272325205,0.256537,299.946344,FCFS,552.6874728318345,711.3315452500001,712.195145,0.0,0,0,-0.06423624962563372
bernoulli_half_k2,85,20261006,0.5,2,2151,1112,0.5169688516968852,1963.395123,0.4767587704048207,3.272325205,0.256537,299.946344,SPJF-E,57.35522950179856,748.70526097,937.720132,807.264014,0,0,-0.05971456935217634
bernoulli_half_k2,85,20261006,0.5,2,2151,1112,0.5169688516968852,1963.395123,0.4767587704048207,3.272325205,0.256537,299.946344,Guard(300),169.51032059262587,778.4217216000001,828.914967,211.057882,83,1112,-0.04240649739274139
bernoulli_half_k2,86,20261007,0.5,2,2151,1036,0.4816364481636448,2228.587268,0.5411536950382445,3.714312113333334,0.256537,299.946344,FCFS,668.8521335974903,846.17020005,846.699013,0.0,0,0,0.11314534711873252
bernoulli_half_k2,86,20261007,0.5,2,2151,1036,0.4816364481636448,2228.587268,0.5411536950382445,3.714312113333334,0.256537,299.946344,SPJF-E,64.09301627799228,876.0149304500001,1068.875346,884.700791,0,0,0.10017134788786626
bernoulli_half_k2,86,20261007,0.5,2,2151,1036,0.4816364481636448,2228.587268,0.5411536950382445,3.714312113333334,0.256537,299.946344,Guard(300),165.8824347084942,904.7454323000001,953.374439,218.062503,80,1036,0.11299353993268031
bernoulli_half_k2,87,20261008,0.5,2,2151,1094,0.5086006508600651,2181.348793,0.5296830761123978,3.635581321666667,0.256537,299.946344,FCFS,636.3078495411335,820.25486868,820.911769,0.0,0,0,0.07905346993864389
bernoulli_half_k2,87,20261008,0.5,2,2151,1094,0.5086006508600651,2181.348793,0.5296830761123978,3.635581321666667,0.256537,299.946344,SPJF-E,67.26122697166362,860.48065011,1049.634981,859.432936,0,0,0.08066212544647859
bernoulli_half_k2,87,20261008,0.5,2,2151,1094,0.5086006508600651,2181.348793,0.5296830761123978,3.635581321666667,0.256537,299.946344,Guard(300),190.27382796709324,844.7894166599993,922.419109,209.603085,97,1094,0.03923725920984307
bernoulli_half_k2,88,20261009,0.5,2,2151,1065,0.49511854951185497,1741.739827,0.4229356223605253,2.902899711666667,0.256537,299.946344,FCFS,501.5962548319248,604.88446144,605.361219,0.0,0,0,-0.20426845124471432
bernoulli_half_k2,88,20261009,0.5,2,2151,1065,0.49511854951185497,1741.739827,0.4229356223605253,2.902899711666667,0.256537,299.946344,SPJF-E,38.76500639812206,615.1067421199974,829.585017,702.057778,0,0,-0.227498539065486
bernoulli_half_k2,88,20261009,0.5,2,2151,1065,0.49511854951185497,1741.739827,0.4229356223605253,2.902899711666667,0.256537,299.946344,Guard(300),120.16043603098593,670.0682289999994,725.510466,208.059831,55,1065,-0.1757000548814695
bernoulli_half_k2,89,20261010,0.5,2,2151,1116,0.5188284518828452,2376.564161,0.5770859843306865,3.960940268333333,0.256537,299.946344,FCFS,721.4365894605736,921.320813,921.886327,0.0,0,0,0.21200672882831093
bernoulli_half_k2,89,20261010,0.5,2,2151,1116,0.5188284518828452,2376.564161,0.5770859843306865,3.960940268333333,0.256537,299.946344,SPJF-E,78.09729910663081,922.8276986999971,1126.16697,879.536908,0,0,0.15896265903310602
bernoulli_half_k2,89,20261010,0.5,2,2151,1116,0.5188284518828452,2376.564161,0.5770859843306865,3.960940268333333,0.256537,299.946344,Guard(300),193.890942781362,972.8690207,1018.759221,227.472194,106,1116,0.19679734937937074
bernoulli_half_k2,90,20261011,0.5,2,2151,1060,0.49279404927940496,2079.899499,0.5050487882406961,3.466499165,0.256537,299.946344,FCFS,611.1014080849056,774.15290674,774.523882,0.0,0,0,0.018405878681561783
bernoulli_half_k2,90,20261011,0.5,2,2151,1060,0.49279404927940496,2079.899499,0.5050487882406961,3.466499165,0.256537,299.946344,SPJF-E,59.35234628773585,808.16442293,997.207195,845.367587,0,0,0.014959119513164046
bernoulli_half_k2,90,20261011,0.5,2,2151,1060,0.49279404927940496,2079.899499,0.5050487882406961,3.466499165,0.256537,299.946344,Guard(300),152.96523745283017,830.9843940400002,877.824981,221.090585,76,1060,0.022254691024200333
bernoulli_half_k2,91,20261012,0.5,2,2151,1123,0.5220827522082753,2255.178934,0.5476107804392739,3.758631556666667,0.256537,299.946344,FCFS,669.8082156705254,860.52961676,862.001407,0.0,0,0,0.13203530317855475
bernoulli_half_k2,91,20261012,0.5,2,2151,1123,0.5220827522082753,2255.178934,0.5476107804392739,3.758631556666667,0.256537,299.946344,SPJF-E,69.5158015903829,862.5553614199991,1067.838497,878.96171,0,0,0.08326771795302113
bernoulli_half_k2,91,20261012,0.5,2,2151,1123,0.5220827522082753,2255.178934,0.5476107804392739,3.758631556666667,0.256537,299.946344,Guard(300),229.22587688691007,914.8780162399999,949.883602,233.329567,97,1123,0.12545837265294757
bernoulli_half_k2,92,20261013,0.5,2,2151,1058,0.4918642491864249,2071.501111,0.5030094610113687,3.452501851666667,0.256537,299.946344,FCFS,614.059274326087,778.85511474,780.561867,0.0,0,0,0.024591680256794653
bernoulli_half_k2,92,20261013,0.5,2,2151,1058,0.4918642491864249,2071.501111,0.5030094610113687,3.452501851666667,0.256537,299.946344,SPJF-E,63.4099117778828,816.7854963899999,981.323841,835.121267,0,0,0.02578617014785616
bernoulli_half_k2,92,20261013,0.5,2,2151,1058,0.4918642491864249,2071.501111,0.5030094610113687,3.452501851666667,0.256537,299.946344,Guard(300),166.6651807967864,816.72165051,865.635723,235.479263,79,1058,0.004709046864105637
bernoulli_half_k2,93,20261014,0.5,2,2151,1091,0.507205950720595,1979.129573,0.4805794669865327,3.298549288333333,0.256537,299.946344,FCFS,577.8112992639781,721.9617810999999,722.955245,0.0,0,0,-0.05025206822276362
bernoulli_half_k2,93,20261014,0.5,2,2151,1091,0.507205950720595,1979.129573,0.4805794669865327,3.298549288333333,0.256537,299.946344,SPJF-E,57.7869038670944,778.7246112999999,931.006613,797.920826,0,0,-0.022013808820265494
bernoulli_half_k2,93,20261014,0.5,2,2151,1091,0.507205950720595,1979.129573,0.4805794669865327,3.298549288333333,0.256537,299.946344,Guard(300),152.12003687076077,786.2237582999999,839.549014,216.164263,92,1091,-0.032808641315875214
bernoulli_half_k2,94,20261015,0.5,2,2151,1084,0.503951650395165,1901.659654,0.46176793848005127,3.1694327566666667,0.256537,299.946344,FCFS,532.3575405719557,678.45390499,678.895563,0.0,0,0,-0.10748711366870699
bernoulli_half_k2,94,20261015,0.5,2,2151,1084,0.503951650395165,1901.659654,0.46176793848005127,3.1694327566666667,0.256537,299.946344,SPJF-E,58.8404000691882,686.0195952800022,909.21282,748.791359,0,0,-0.13844036604605967
bernoulli_half_k2,94,20261015,0.5,2,2151,1084,0.503951650395165,1901.659654,0.46176793848005127,3.1694327566666667,0.256537,299.946344,Guard(300),138.2219541088561,747.37638969,781.494013,209.24756,73,1084,-0.08059763119383323
bernoulli_half_k2,95,20261016,0.5,2,2151,1057,0.49139934913993494,1820.618765,0.4420892940036824,3.034364608333333,0.256537,299.946344,FCFS,504.89794356575214,647.3089551200001,647.586846,0.0,0,0,-0.14845860620293708
bernoulli_half_k2,95,20261016,0.5,2,2151,1057,0.49139934913993494,1820.618765,0.4420892940036824,3.034364608333333,0.256537,299.946344,SPJF-E,51.13075847587512,734.2542347600016,864.13812,606.749394,0,0,-0.07786335247354378
bernoulli_half_k2,95,20261016,0.5,2,2151,1057,0.49139934913993494,1820.618765,0.4420892940036824,3.034364608333333,0.256537,299.946344,Guard(300),135.13034735193943,701.12923816,754.356795,229.867109,64,1057,-0.13748963534833464
bernoulli_half_k2,96,20261017,0.5,2,2151,1070,0.497443049744305,1970.325429,0.4784416126042251,3.283875715,0.961205,299.946344,FCFS,547.6820247392524,713.77141117,714.012669,0.0,0,0,-0.061026581645975554
bernoulli_half_k2,96,20261017,0.5,2,2151,1070,0.497443049744305,1970.325429,0.4784416126042251,3.283875715,0.961205,299.946344,SPJF-E,63.9682190588785,770.50932577,923.487186,877.798005,0,0,-0.03233123771406388
bernoulli_half_k2,96,20261017,0.5,2,2151,1070,0.497443049744305,1970.325429,0.4784416126042251,3.283875715,0.961205,299.946344,Guard(300),126.47501012056073,755.8366861599998,836.356779,229.208804,91,1070,-0.07019000162107322
bernoulli_half_k2,97,20261018,0.5,2,2151,1045,0.48582054858205487,2062.007732,0.500704244070567,3.436679553333333,0.256537,299.946344,FCFS,608.3467873751196,760.0256484399999,761.893598,0.0,0,0,-0.00017867067181935334
bernoulli_half_k2,97,20261018,0.5,2,2151,1045,0.48582054858205487,2062.007732,0.500704244070567,3.436679553333333,0.256537,299.946344,SPJF-E,65.22406326220096,779.9215637599983,986.848532,889.359694,0,0,-0.020510577818714265
bernoulli_half_k2,97,20261018,0.5,2,2151,1045,0.48582054858205487,2062.007732,0.500704244070567,3.436679553333333,0.256537,299.946344,Guard(300),174.78005543636363,816.4574735999997,881.041385,237.216262,96,1045,0.0043840635221259645
bernoulli_half_k2,98,20261019,0.5,2,2151,1088,0.5058112505811251,2027.823737,0.49240356162880644,3.3797062283333332,0.256537,299.946344,FCFS,588.3509801773897,743.56401327,744.283894,0.0,0,0,-0.021834116106282435
bernoulli_half_k2,98,20261019,0.5,2,2151,1088,0.5058112505811251,2027.823737,0.49240356162880644,3.3797062283333332,0.256537,299.946344,SPJF-E,57.35889146966911,741.9160410499957,970.653538,777.182495,0,0,-0.06824102817253166
bernoulli_half_k2,98,20261019,0.5,2,2151,1088,0.5058112505811251,2027.823737,0.49240356162880644,3.3797062283333332,0.256537,299.946344,Guard(300),157.5248999181985,810.6575958899999,842.315329,220.70039,93,1088,-0.0027507903198206772
bernoulli_half_k2,99,20261020,0.5,2,2151,1106,0.5141794514179452,2298.973852,0.5582452222849665,3.8316230866666667,0.256537,299.946344,FCFS,695.8960476600362,879.2322073,879.71684,0.0,0,0,0.1566387477780428
bernoulli_half_k2,99,20261020,0.5,2,2151,1106,0.5141794514179452,2298.973852,0.5582452222849665,3.8316230866666667,0.256537,299.946344,SPJF-E,81.60416114014467,910.61948435,1103.598951,903.619268,0,0,0.14363058286650365
bernoulli_half_k2,99,20261020,0.5,2,2151,1106,0.5141794514179452,2298.973852,0.5582452222849665,3.8316230866666667,0.256537,299.946344,Guard(300),230.00590173146472,934.8592329,953.051935,222.050793,117,1106,0.15003872892624828
