job_id,actual_wait_ns,exact_shadow_fcfs_wait_ns,exact_guard_upper_bound_ns,exact_excess_ns,bound_slack_ns,production_shadow_rounding_error_ns
829,182307405700,1266864196500,1566864196500,-1084556790800,1384556790800,-500
830,182311350800,1267305012200,1567305012200,-1084993661400,1384993661400,-200
831,182749473800,1267745428600,1567745428600,-1084995954800,1384995954800,400
832,1221423842300,1267870965800,1567870965800,-46447123500,346447123500,200
833,1221607151200,1268053538800,1568053538800,-46446387600,346446387600,200
834,1221790755100,1268236377800,1568236377800,-46445622700,346445622700,200
835,1221975037500,1268419231200,1568419231200,-46444193700,346444193700,-200
836,70405385500,1267806812300,1567806812300,-1197401426800,1497401426800,-300
837,70557705300,1268059224400,1568059224400,-1197501519100,1497501519100,-400
838,34960979600,1268122327000,1568122327000,-1233161347400,1533161347400,0
839,35164825200,1268325258500,1568325258500,-1233160433300,1533160433300,500
840,35174420700,1268528416600,1568528416600,-1233353995900,1533353995900,400
841,35369029600,1268731254600,1568731254600,-1233362225000,1533362225000,400
842,268342763700,1268416470300,1568416470300,-1000073706600,1300073706600,700
843,268677287500,1268749523500,1568749523500,-1000072236000,1300072236000,500
844,268761055900,1269082565600,1569082565600,-1000321509700,1300321509700,400
845,269011622900,1269415929100,1569415929100,-1000404306200,1300404306200,-100
846,83220508300,1269622287900,1569622287900,-1186401779600,1486401779600,100
847,83675857400,1269844679700,1569844679700,-1186168822300,1486168822300,300
848,83841859600,1270067351700,1570067351700,-1186225492100,1486225492100,-700
849,83899359700,1270290335400,1570290335400,-1186390975700,1486390975700,-400
850,84065741900,1270512939500,1570512939500,-1186447197600,1486447197600,-500
851,84122754300,1270735981500,1570735981500,-1186613227200,1486613227200,-500
852,64072498800,1268864721800,1568864721800,-1204792223000,1504792223000,-800
853,64126031500,1269062464400,1569062464400,-1204936432900,1504936432900,-1400
854,64271158200,1269260383200,1569260383200,-1204989225000,1504989225000,-1200
855,58546082200,1269306085900,1569306085900,-1210760003700,1510760003700,-900
856,58679072500,1269489566600,1569489566600,-1210810494100,1510810494100,-600
857,58730340500,1269672782400,1569672782400,-1210942441900,1510942441900,-1400
858,35834922700,1269263667400,1569263667400,-1233428744700,1533428744700,-1400
859,35885771400,1269460654500,1569460654500,-1233574883100,1533574883100,-1500
860,36033052300,1269657530800,1569657530800,-1233624478500,1533624478500,-800
861,36083508900,1269854474500,1569854474500,-1233770965600,1533770965600,-500
862,36230991300,1270051381500,1570051381500,-1233820390200,1533820390200,-1500
863,36281377200,1270248431800,1570248431800,-1233967054600,1533967054600,-800
864,42190490300,1269237705200,1569237705200,-1227047214900,1527047214900,-1200
865,42345953200,1269451134800,1569451134800,-1227105181600,1527105181600,-1800
866,42404873600,1269664776900,1569664776900,-1227259903300,1527259903300,-900
867,42560489700,1269878366100,1569878366100,-1227317876400,1527317876400,-1100
868,45739139600,1269932966200,1569932966200,-1224193826600,1524193826600,-1200
869,45939497100,1270132246300,1570132246300,-1224192749200,1524192749200,-1300
870,45967195000,1270331801400,1570331801400,-1224364606400,1524364606400,-400
871,46139949700,1270531205500,1570531205500,-1224391255800,1524391255800,-500
872,46167466200,1270730675800,1570730675800,-1224563209600,1524563209600,200
873,255103867500,1268803728000,1568803728000,-1013699860500,1313699860500,0
874,255500528800,1269199204500,1569199204500,-1013698675700,1313698675700,-500
875,255520156700,1269594721500,1569594721500,-1014074564800,1314074564800,-500
876,1112738027800,1269585842200,1569585842200,-156847814400,456847814400,-200
877,1112773576400,1270061449100,1570061449100,-157287872700,457287872700,-100
878,1113214522200,1270537213500,1570537213500,-157322691300,457322691300,-500
879,1113250270800,1271012969700,1571012969700,-157762698900,457762698900,300
880,1113691627000,1271488449200,1571488449200,-157796822200,457796822200,-200
881,1113726941600,1271964124100,1571964124100,-158237182500,458237182500,-100
882,33094012000,1271770739900,1571770739900,-1238676727900,1538676727900,100
883,33248142400,1272015956000,1572015956000,-1238767813600,1538767813600,0
884,1311267240300,1272155403800,1572155403800,39111836500,260888163500,200
885,1311667005700,1272554277200,1572554277200,39112728500,260887271500,-200
886,1312066803800,1272953294700,1572953294700,39113509100,260886490900,-700
887,38041315400,1272239666700,1572239666700,-1234198351300,1534198351300,-700
888,38196973700,1272415097700,1572415097700,-1234218124000,1534218124000,-700
889,38217635100,1272590509500,1572590509500,-1234372874400,1534372874400,-500
890,38373483000,1272765815400,1572765815400,-1234392332400,1534392332400,-1400
891,38393856100,1272941421000,1572941421000,-1234547564900,1534547564900,-1000
892,38550047900,1272966808200,1572966808200,-1234416760300,1534416760300,-1200
893,46877770900,1273054532600,1573054532600,-1226176761700,1526176761700,-1600
894,47540872700,1273079725100,1573079725100,-1225538852400,1525538852400,-1100
895,170852987300,1271365938100,1571365938100,-1100512950800,1400512950800,-1100
896,171249141300,1271391259500,1571391259500,-1100142118200,1400142118200,-1500
897,171312316000,1271824021100,1571824021100,-1100511705100,1400511705100,-2100
898,34448259300,1271321121500,1571321121500,-1236872862200,1536872862200,-1500
899,34604040900,1271544014900,1571544014900,-1236939974000,1536939974000,-1900
900,34672219300,1271753660700,1571753660700,-1237081441400,1537081441400,-1700
901,34827821400,1271766827300,1571766827300,-1236939005900,1536939005900,-1300
902,34896424000,1271976735500,1571976735500,-1237080311500,1537080311500,-2500
903,35052038800,1271990028100,1571990028100,-1236937989300,1536937989300,-2100
904,1112329008500,1272043810600,1572043810600,-159714802100,459714802100,-2600
905,1112693358200,1272057017200,1572057017200,-159363659000,459363659000,-1200
906,1115027681700,1274376698600,1574376698600,-159349016900,459349016900,-2600
907,32113493600,1273963013900,1573963013900,-1241849520300,1541849520300,-900
908,32202902100,1274156685800,1574156685800,-1241953783700,1541953783700,-800
909,32308300900,1274350442200,1574350442200,-1242042141300,1542042141300,-200
910,32397540900,1274544358900,1574544358900,-1242146818000,1542146818000,-900
911,1118083586200,1274084155800,1574084155800,-156000569600,456000569600,-800
912,1118365547200,1274365052900,1574365052900,-155999505700,455999505700,-900
913,1118648190900,1274646437100,1574646437100,-155998246200,455998246200,-1100
914,22315057600,1274629975500,1574629975500,-1252314917900,1552314917900,-1500
915,22510148500,1274835964600,1574835964600,-1252325816100,1552325816100,-1600
916,21486688800,1274446651000,1574446651000,-1252959962200,1552959962200,-1000
917,21681677000,1274678789900,1574678789900,-1252997112900,1552997112900,-900
918,34883555300,1274687816900,1574687816900,-1239804261600,1539804261600,-1900
919,35039170200,1274863229500,1574863229500,-1239824059300,1539824059300,-1500
920,35125032400,1274928494200,1574928494200,-1239803461800,1539803461800,-2200
921,35280906300,1275103870300,1575103870300,-1239822964000,1539822964000,-1300
922,62100258100,1274936533500,1574936533500,-1212836275400,1512836275400,-2500
923,26570290600,1274463594800,1574463594800,-1247893304200,1547893304200,-800
924,26725168700,1274497059100,1574497059100,-1247771890400,1547771890400,-2100
925,26793958700,1274686315000,1574686315000,-1247892356300,1547892356300,-2000
926,70768017300,1273884159800,1573884159800,-1203116142500,1503116142500,-2800
927,71160932900,1274049740600,1574049740600,-1202888807700,1502888807700,-2600
928,71301073400,1274073045100,1574073045100,-1202771971700,1502771971700,-2100
929,1459121175700,1274215535000,1574215535000,184905640700,115094359300,-3000
930,1459544575100,1274238551400,1574238551400,185306023700,114693976300,-1400
931,1459967854100,1274637334500,1574637334500,185330519600,114669480400,-2500
932,1460391196600,1274660328800,1574660328800,185730867800,114269132200,-1800
933,35567414500,1274695470600,1574695470600,-1239128056100,1539128056100,-3600
934,35724523300,1274718356300,1574718356300,-1238993833000,1538993833000,-1300
935,35737941300,1274865092700,1574865092700,-1239127151400,1539127151400,-3700
936,35895343500,1274888070100,1574888070100,-1238992726600,1538992726600,-1100
937,35908353400,1275034667100,1575034667100,-1239126313700,1539126313700,-4100
938,36065824500,1275057748000,1575057748000,-1238991923500,1538991923500,-1000
939,19904631000,1275097601800,1575097601800,-1255192970800,1555192970800,-3800
940,20099469100,1275120567800,1575120567800,-1255021098700,1555021098700,-800
941,1336843235600,1275279501600,1575279501600,61563734000,238436266000,-3600
942,1337302078600,1275302685100,1575302685100,61999393500,238000606500,-100
943,1337760948500,1275737288500,1575737288500,62023660000,237976340000,-3500
944,1459433877100,1274866955400,1574866955400,184566921700,115433078300,-400
945,1474875033600,1275301652400,1575301652400,199573381200,100426618800,-3400
946,1477200161200,1290306860000,1590306860000,186893301200,113106698800,0
947,1490316473000,1290741500300,1590741500300,199574972700,100425027300,-3300
948,1492640973100,1305746739400,1605746739400,186894233700,113105766300,-400
949,1505758490300,1306181484400,1606181484400,199577005900,100422994100,-3400
950,1508082463700,1321186718500,1621186718500,186895745200,113104254800,-500
951,234351506500,1321279880900,1621279880900,-1086928374400,1386928374400,-2900
952,234599069300,1325125431400,1625125431400,-1090526362100,1390526362100,-2400
953,238198552400,1328970861000,1628970861000,-1090772308600,1390772308600,-3000
954,1520167931100,1332126455000,1632126455000,188041476100,111958523900,-3000
955,1520664384800,1332621251100,1632621251100,188043133700,111956866300,-2100
956,1521159546600,1333115666600,1633115666600,188043880000,111956120000,-2600
957,1521655248300,1333610157000,1633610157000,188045091300,111954908700,-3000
958,1522150862700,1334104687100,1634104687100,188046175600,111953824400,-2100
959,1522491049600,1334599317900,1634599317900,187891731700,112108268300,-2900
960,1284138932100,1334893124000,1634893124000,-50754191900,350754191900,-2000
961,1286607460400,1335394018400,1635394018400,-48786558000,348786558000,-400
962,1289075059000,1337360014000,1637360014000,-48284955000,348284955000,-2000
963,1311033661500,1337814319900,1637814319900,-26780658400,326780658400,100
964,1311550875500,1339780542700,1639780542700,-28229667200,328229667200,-1700
965,1313659629700,1340439419700,1640439419700,-26779790000,326779790000,300
966,1314851526700,1342233087400,1642233087400,-27381560700,327381560700,-1400
967,1318574612600,1342891779400,1642891779400,-24317166800,324317166800,-400
968,1318619366700,1344243512200,1644243512200,-25624145500,325624145500,-1200
969,1320586185600,1344902418200,1644902418200,-24316232600,324316232600,-200
970,1320631274000,1345964741300,1645964741300,-25333467300,325333467300,-300
971,1324995270600,1346254327500,1646254327500,-21259056900,321259056900,-1500
972,1302816668700,1346634237300,1646634237300,-43817568600,343817568600,-300
973,1303022250800,1346923743900,1646923743900,-43901493100,343901493100,-1900
974,1304751630000,1348568320600,1648568320600,-43816690600,343816690600,-600
975,1305675918100,1348527548500,1648527548500,-42851630400,342851630400,-1500
976,1306356910800,1350172013900,1650172013900,-43815103100,343815103100,100
977,1307801850800,1350652713700,1650652713700,-42850862900,342850862900,-1700
978,1308456916000,1352068471000,1652068471000,-43611555000,343611555000,0
979,1309182791300,1352549117200,1652549117200,-43366325900,343366325900,-2200
980,1309699353100,1352793274800,1652793274800,-43093921700,343093921700,200
981,1289794225900,1352696846800,1652696846800,-62902620900,362902620900,-1800
982,1289986492700,1352887611700,1652887611700,-62901119000,362901119000,-1700
983,1290178874700,1352941316300,1652941316300,-62762441600,362762441600,-300
984,1290371139100,1353078639100,1653078639100,-62707500000,362707500000,-1100
985,1290563021100,1353132167000,1653132167000,-62569145900,362569145900,-1000
986,1290754762900,1353269729900,1653269729900,-62514967000,362514967000,-1900
987,250167051400,1353117678500,1653117678500,-1102950627100,1402950627100,-500
988,250346065400,1353254930900,1653254930900,-1102908865500,1402908865500,-1900
989,250417865900,1353295581400,1653295581400,-1102877715500,1402877715500,-1400
990,27471961500,1351822757700,1651822757700,-1324350796200,1624350796200,-1700
991,27627995100,1351863444800,1651863444800,-1324235449700,1624235449700,-800
992,27669120800,1352018936000,1652018936000,-1324349815200,1624349815200,-2000
993,27866454300,1352059992700,1652059992700,-1324193538400,1624193538400,-1700
994,28043874600,1352215428000,1652215428000,-1324171553400,1624171553400,-1000
995,28063909900,1352256556800,1652256556800,-1324192646900,1624192646900,-1800
996,15392012400,1352289794400,1652289794400,-1336897782000,1636897782000,-1400
997,15417521600,1352330741600,1652330741600,-1336913220000,1636913220000,-2600
998,15572749900,1352469412100,1652469412100,-1336896662200,1636896662200,-1100
999,59565489600,1352040120500,1652040120500,-1292474630900,1592474630900,-2500
1000,59680260600,1352178575200,1652178575200,-1292498314600,1592498314600,-1200
1001,60776564200,1352311672500,1652311672500,-1291535108300,1591535108300,-1500
1002,60892898900,1352450511700,1652450511700,-1291557612800,1591557612800,-700
1003,61049074700,1352583276600,1652583276600,-1291534201900,1591534201900,-2600
1004,61165513000,1352722087600,1652722087600,-1291556574600,1591556574600,-600
1005,61321676000,1352854923000,1652854923000,-1291533247000,1591533247000,-3000
1006,246205659900,1352776449900,1652776449900,-1106570790000,1406570790000,-900
1007,1561235383000,1352877012300,1652877012300,208358370700,91641629300,-2300
1008,1561574814400,1353172247300,1653172247300,208402567100,91597432900,-1300
1009,1564776902700,1356417012300,1656417012300,208359890400,91640109600,-2300
1010,1565116326000,1356712326200,1656712326200,208403999800,91596000200,-200
1011,1568318872300,1359957420800,1659957420800,208361451500,91638548500,-1800
1012,56498856500,1359008682800,1659008682800,-1302509826300,1602509826300,-800
1013,56586932700,1359237786200,1659237786200,-1302650853500,1602650853500,-200
1014,56728922300,1359467610800,1659467610800,-1302738688500,1602738688500,-800
1015,26880531500,1358399030700,1658399030700,-1331518499200,1631518499200,-700
1016,27038176900,1358617721500,1658617721500,-1331579544600,1631579544600,500
1017,27100058200,1358836821400,1658836821400,-1331736763200,1631736763200,600
1018,1565925641600,1358865472300,1658865472300,207060169300,92939830700,-300
1019,1566346759800,1359285079200,1659285079200,207061680600,92938319400,-200
1020,1566767536600,1359704557000,1659704557000,207062979600,92937020400,0
1021,50222308100,1359765095500,1659765095500,-1309542787400,1609542787400,-500
1022,50274686700,1359993574300,1659993574300,-1309718887600,1609718887600,-300
1023,50451848400,1360222360600,1660222360600,-1309770512200,1609770512200,-600
1024,1291582795700,1360185066600,1660185066600,-68602270900,368602270900,-1600
1025,1291847542300,1360229164300,1660229164300,-68381622000,368381622000,-300
1026,1292112065700,1360448659700,1660448659700,-68336594000,368336594000,-1700
1027,1292376774200,1360492881700,1660492881700,-68116107500,368116107500,-1700
1028,1292641024800,1360712095300,1660712095300,-68071070500,368071070500,-1300
1029,1292905475300,1360756215100,1660756215100,-67850739800,367850739800,-1100
1030,1293170325300,1360975643800,1660975643800,-67805318500,367805318500,-800
1031,1566422458000,1360833990700,1660833990700,205588467300,94411532700,-700
1032,1567442875800,1361053196700,1661053196700,206389679100,93610320900,-1700
1033,1568362315300,1361852959900,1661852959900,206509355400,93490644600,100
1034,1568463147200,1362072269400,1662072269400,206390877800,93609122200,-1400
1035,1569382794000,1362871942700,1662871942700,206510851300,93489148700,-700
1036,11520435900,1363029402900,1663029402900,-1351508967000,1651508967000,-1900
1037,11675504900,1363255430900,1663255430900,-1351579926000,1651579926000,-1900
1038,240502031000,1363085393400,1663085393400,-1122583362400,1422583362400,-1400
1039,240513933600,1363432910100,1663432910100,-1122918976500,1422918976500,-100
1040,240916018600,1363498172800,1663498172800,-1122582154200,1422582154200,-1800
1041,240927842500,1363845990100,1663845990100,-1122918147600,1422918147600,-1100
1042,241329896900,1363910924900,1663910924900,-1122581028000,1422581028000,-1900
1043,241341387400,1364258566300,1664258566300,-1122917178900,1422917178900,-1300
1044,59150657200,1364169528000,1664169528000,-1305018870800,1605018870800,-2000
1045,59197142000,1364517362500,1664517362500,-1305320220500,1605320220500,-500
1046,59590183800,1364607775500,1664607775500,-1305017591700,1605017591700,-2500
1047,1568512425600,1364597226500,1664597226500,203915199100,96084800900,-500
1048,1569204213100,1364687582700,1664687582700,204516630400,95483369600,-2700
1049,1569431813500,1365287578200,1665287578200,204144235300,95855764700,-1200
1050,1569895899200,1365377860300,1665377860300,204518038900,95481961100,-2300
1051,1570123406800,1365977909100,1665977909100,204145497700,95854502300,-1100
1052,14758784600,1365756433400,1665756433400,-1350997648800,1650997648800,-2400
1053,14827191600,1365950514000,1665950514000,-1351123322400,1651123322400,-3000
1054,11825247800,1365516045500,1665516045500,-1353690797700,1653690797700,-2500
1055,1569503893100,1365576500400,1665576500400,203927392700,96072607300,-3400
1056,1569740243100,1365584662500,1665584662500,204155580600,95844419400,-1500
1057,1613002095800,1409073248300,1709073248300,203928847500,96071152500,-3300
1058,1613238130500,1409081196500,1709081196500,204156934000,95843066000,-1500
1059,1656500343100,1452569929600,1752569929600,203930413500,96069586500,-3600
1060,1656394405300,1452236045500,1752236045500,204158359800,95841640200,-1500
1061,1657131235000,1452971468700,1752971468700,204159766300,95840233700,-2700
1062,1657868451600,1453707226200,1753707226200,204161225400,95838774600,-2200
1063,1658605909400,1454443254900,1754443254900,204162654500,95837345500,-1900
1064,1659343479300,1455179438500,1755179438500,204164040800,95835959200,-1500
1065,1659907952800,1455742521900,1755742521900,204165430900,95834569100,-2900
1066,1660124820500,1455957968900,1755957968900,204166851600,95833148400,-2900
1067,1660341510900,1456173522200,1756173522200,204167988700,95832011300,-3200
1068,1660558104800,1456388958600,1756388958600,204169146200,95830853800,-2600
1069,1660774916000,1456604560200,1756604560200,204170355800,95829644200,-2200
1070,222244215800,1456742785600,1756742785600,-1234498569800,1534498569800,-1600
1071,222453696500,1457195174300,1757195174300,-1234741477800,1534741477800,-2300
1072,222701239000,1457647624000,1757647624000,-1234946385000,1534946385000,-2000
1073,1092764766100,1457707213500,1757707213500,-364942447400,664942447400,-1500
1074,1092928512500,1457931025800,1757931025800,-365002513300,665002513300,-1800
1075,1092989484800,1458154355100,1758154355100,-365164870300,665164870300,-1100
1076,1093152810900,1458377930400,1758377930400,-365225119500,665225119500,-2400
1077,1093214440200,1458601400600,1758601400600,-365386960400,665386960400,-1600
1078,1093377607800,1458824974300,1758824974300,-365447366500,665447366500,-1300
1079,1093439021600,1459048413700,1759048413700,-365609392100,665609392100,-1700
1080,31413000200,1459161262000,1759161262000,-1427748261800,1727748261800,-2000
1081,31545152800,1459372644000,1759372644000,-1427827491200,1727827491200,-1000
1082,31625360200,1459584309200,1759584309200,-1427958949000,1727958949000,-1200
1083,31757820100,1459795765200,1759795765200,-1428037945100,1728037945100,-1200
1084,13393853500,1459852549800,1759852549800,-1446458696300,1746458696300,-800
1085,13522322900,1460019648300,1760019648300,-1446497325400,1746497325400,-300
1086,13561810400,1460187239500,1760187239500,-1446625429100,1746625429100,-500
1087,13690926200,1460354807200,1760354807200,-1446663881000,1746663881000,-1200
1088,13730372400,1460521980800,1760521980800,-1446791608400,1746791608400,-800
1089,13858918600,1460689401600,1760689401600,-1446830483000,1746830483000,-600
1090,20060327300,1460322781400,1760322781400,-1440262454100,1740262454100,-400
1091,20079960300,1460568958800,1760568958800,-1440488998500,1740488998500,200
1092,20307691700,1460814776500,1760814776500,-1440507084800,1740507084800,500
1093,20326610600,1461060725600,1761060725600,-1440734115000,1740734115000,400
1094,20554758800,1461306980300,1761306980300,-1440752221500,1740752221500,700
1095,1659391529400,1461223709500,1761223709500,198167819900,101832180100,500
1096,1678361534200,1480192326900,1780192326900,198169207300,101830792700,100
1097,1697331253600,1493951434800,1793951434800,203379818800,96620181200,-3800
1098,1697883254900,1499160673400,1799160673400,198722581500,101277418500,-400
1099,1716301612100,1512920322800,1812920322800,203381289300,96618710700,-3800
1100,1326739970600,1517535376800,1817535376800,-190795406200,490795406200,200
1101,1326742620200,1531294912200,1831294912200,-204552292000,504552292000,-3200
1102,1509776117600,1560730152200,1860730152200,-50954034600,350954034600,800
1103,1510115615800,1574489634300,1874489634300,-64374018500,364374018500,-3300
1104,1716259444700,1603925075500,1903925075500,112334369200,187665630800,500
1105,12548050500,1616324419600,1916324419600,-1603776369100,1903776369100,-3600
1106,12637252700,1616501388000,1916501388000,-1603864135300,1903864135300,-3000
1107,12725902200,1616678651400,1916678651400,-1603952749200,1903952749200,-2400
1108,12815471600,1616855473900,1916855473900,-1604040002300,1904040002300,-2900
1109,12903712500,1617032662000,1917032662000,-1604128949500,1904128949500,-2000
1110,1279690906900,1616959193300,1916959193300,-337268286400,637268286400,-2300
1111,1280081511700,1617348901900,1917348901900,-337267390200,637267390200,-2900
1112,1280472730200,1617738905200,1917738905200,-337266175000,637266175000,-2200
1113,25147746100,1616988987600,1916988987600,-1591841241500,1891841241500,-2600
1114,25233606200,1617167989400,1917167989400,-1591934383200,1891934383200,-2400
1115,25327605300,1617347010100,1917347010100,-1592019404800,1892019404800,-1100
1116,1749575960600,1617195012500,1917195012500,132380948100,167619051900,-1500
1117,1750043933500,1617662223500,1917662223500,132381710000,167618290000,-2500
1118,1750512659500,1618129675100,1918129675100,132382984400,167617015600,-3100
1119,1750981456900,1618597120900,1918597120900,132384336000,167615664000,-2900
1120,1751449799000,1619064617500,1919064617500,132385181500,167614818500,-2500
1121,1751918662100,1619532172200,1919532172200,132386489900,167613510100,-2200
1122,24507437600,1619424667900,1919424667900,-1594917230300,1894917230300,-1900
1123,24601314500,1619609501000,1919609501000,-1595008186500,1895008186500,-2000
1124,24693067500,1619794477300,1919794477300,-1595101409800,1895101409800,-1300
1125,39080145200,1619904208400,1919904208400,-1580824063200,1880824063200,-1400
1126,39275343300,1620134779100,1920134779100,-1580859435800,1880859435800,-2100
1127,39311435900,1620365321800,1920365321800,-1581053885900,1881053885900,-1800
1128,39506904200,1620595919000,1920595919000,-1581089014800,1881089014800,-2000
1129,39542833300,1620826569200,1920826569200,-1581283735900,1881283735900,-1200
1130,39738576900,1621057127700,1921057127700,-1581318550800,1881318550800,-700
1131,10715231100,1620708200500,1920708200500,-1609992969400,1909992969400,-1500
1132,10758836100,1620906598000,1920906598000,-1610147761900,1910147761900,-2000
1133,10914663000,1621104811600,1921104811600,-1610190148600,1910190148600,-2600
1134,2404625000,1620974556700,1920974556700,-1618569931700,1918569931700,-2700
1135,2559842000,1621163249200,1921163249200,-1618603407200,1918603407200,-2200
1136,2594172900,1621351718000,1921351718000,-1618757545100,1918757545100,-2000
1137,2749289100,1621540297900,1921540297900,-1618791008800,1918791008800,-1900
1138,34473710300,1621598563100,1921598563100,-1587124852800,1887124852800,-1100
1139,6424753300,1621505078600,1921505078600,-1615080325300,1915080325300,-1600
1140,6493546200,1621701152700,1921701152700,-1615207606500,1915207606500,-700
1141,6621675100,1621897383800,1921897383800,-1615275708700,1915275708700,-1800
1142,6690652300,1622093644900,1922093644900,-1615402992600,1915402992600,-900
1143,6818867300,1622289883300,1922289883300,-1615471016000,1915471016000,-1300
1144,34293765500,1622297808200,1922297808200,-1588004042700,1888004042700,-1200
1145,34445979000,1622522845400,1922522845400,-1588076866400,1888076866400,-400
1146,34519764200,1622747666500,1922747666500,-1588227902300,1888227902300,500
1147,34671761400,1622972723300,1922972723300,-1588300961900,1888300961900,-300
1148,11399267200,1622933073800,1922933073800,-1611533806600,1911533806600,-800
1149,7764808300,1622035024400,1922035024400,-1614270216100,1914270216100,-400
1150,23801042700,1621862907900,1921862907900,-1598061865200,1898061865200,-900
1151,23851970300,1622077606700,1922077606700,-1598225636400,1898225636400,-700
1152,24016611300,1622292385600,1922292385600,-1598275774300,1898275774300,-600
1153,24067895000,1622507292700,1922507292700,-1598439397700,1898439397700,-700
1154,1272902510600,1622612523200,1922612523200,-349710012600,649710012600,-200
1155,1273327065900,1623036395400,1923036395400,-349709329500,649709329500,-400
1156,1273752553800,1623460673900,1923460673900,-349708120100,649708120100,-900
1157,228542862700,1623742305500,1923742305500,-1395199442800,1695199442800,-500
1158,228729823800,1623940701200,1923940701200,-1395210877400,1695210877400,-1200
1159,228742348800,1624139137700,1924139137700,-1395396788900,1695396788900,-1700
1160,1759888258300,1623446458200,1923446458200,136441800100,163558199900,-2200
1161,1760212541600,1623869529400,1923869529400,136343012200,163656987800,-1400
1162,1760312077000,1624292759900,1924292759900,136019317100,163980682900,-1900
1163,1760636761800,1624715724700,1924715724700,135921037100,164078962900,-2700
1164,1760735871000,1625138563500,1925138563500,135597307500,164402692500,-1500
1165,1761060626900,1625561478100,1925561478100,135499148800,164500851200,-2100
1166,221129162200,1625906483300,1925906483300,-1404777321100,1704777321100,-2300
1167,221143044300,1626349749300,1926349749300,-1405206705000,1705206705000,-2300
1168,221573863900,1626793296900,1926793296900,-1405219433000,1705219433000,-2900
1169,221587570300,1627236875100,1927236875100,-1405649304800,1705649304800,-2100
1170,222018593000,1627680396000,1927680396000,-1405661803000,1705661803000,-3000
1171,222032078600,1628124110900,1928124110900,-1406092032300,1706092032300,-2900
1172,1078597040000,1627941268500,1927941268500,-549344228500,849344228500,-2500
1173,1078927144600,1628343174100,1928343174100,-549416029500,849416029500,-2100
1174,1079000338100,1628745016300,1928745016300,-549744678200,849744678200,-2300
1175,1079330117800,1629146687700,1929146687700,-549816569900,849816569900,-1700
1176,1079403328600,1629548520000,1929548520000,-550145191400,850145191400,-2000
1177,1079733066500,1629950376700,1929950376700,-550217310200,850217310200,-2700
1178,141276906400,1629976674000,1929976674000,-1488699767600,1788699767600,-3000
1179,141470937800,1630169272100,1930169272100,-1488698334300,1788698334300,-2100
1180,141665114600,1630362014300,1930362014300,-1488696899700,1788696899700,-2300
1181,141714849200,1630554675000,1930554675000,-1488839825800,1788839825800,-2000
1182,16756105300,1630186073700,1930186073700,-1613429968400,1913429968400,-1700
1183,16910920700,1630389686400,1930389686400,-1613478765700,1913478765700,-2400
1184,16960682600,1630593155200,1930593155200,-1613632472600,1913632472600,-2200
1185,17115304300,1630796919200,1930796919200,-1613681614900,1913681614900,-3200
1186,454912000,1630230874900,1930230874900,-1629775962900,1929775962900,-2900
1187,523127600,1630483458500,1930483458500,-1629960330900,1929960330900,-2500
1188,1270312582300,1629143537300,1929143537300,-358830955000,658830955000,-2300
1189,1270749794600,1629579588700,1929579588700,-358829794100,658829794100,-2700
1190,1271186747000,1630015573800,1930015573800,-358828826800,658828826800,-2800
1191,289753500,1629895974600,1929895974600,-1629606221100,1929606221100,-2600
1192,379544400,1630150311300,1930150311300,-1629770766900,1929770766900,-3300
1193,545098700,1630404841600,1930404841600,-1629859742900,1929859742900,-2600
1194,634957300,1630659587900,1930659587900,-1630024630600,1930024630600,-2900
1195,1746343287200,1630773534000,1930773534000,115569753200,184430246800,-3000
1196,1746597685300,1631224888100,1931224888100,115372797200,184627202800,-3100
1197,1746795697100,1631676568500,1931676568500,115119128600,184880871400,-3500
1198,1747050463200,1632128194200,1932128194200,114922269000,185077731000,-3200
1199,1747248451800,1632579389800,1932579389800,114669062000,185330938000,-2800
1200,1747502860500,1633030721700,1933030721700,114472138800,185527861200,-2700
1201,14629329200,1633466640800,1933466640800,-1618837311600,1918837311600,-2800
1202,14784194500,1633706521400,1933706521400,-1618922326900,1918922326900,-2400
1203,14870059800,1633946316600,1933946316600,-1619076256800,1919076256800,-2600
1204,14676102500,1633291732300,1933291732300,-1618615629800,1918615629800,-2300
1205,14767971100,1633352123500,1933352123500,-1618584152400,1918584152400,500
1206,14897908900,1633512483500,1933512483500,-1618614574600,1918614574600,-2500
1207,14989651800,1633572905000,1933572905000,-1618583253200,1918583253200,1000
1208,15119388600,1633733104600,1933733104600,-1618613716000,1918613716000,-2600
1209,10472200,1633129693900,1933129693900,-1633119221700,1933119221700,1100
1210,175999800,1633291697900,1933291697900,-1633115698100,1933115698100,-2900
1211,219964200,1633338318600,1933338318600,-1633118354400,1933118354400,1400
1212,385949700,1633500591200,1933500591200,-1633114641500,1933114641500,-3200
1213,429489400,1633546824900,1933546824900,-1633117335500,1933117335500,1100
1214,2044974900,1633129381100,1933129381100,-1631084406200,1931084406200,-3100
1215,2079402300,1633175711400,1933175711400,-1631096309100,1931096309100,1600
1216,2234379200,1633317839900,1933317839900,-1631083460700,1931083460700,-2900
1217,2268731500,1633364172900,1933364172900,-1631095441400,1931095441400,1100
1218,2423822000,1633506318600,1933506318600,-1631082496600,1931082496600,-3600
1219,1275937276000,1631601959800,1931601959800,-355664683800,655664683800,1200
1220,1276286651500,1631744075900,1931744075900,-355457424400,655457424400,-3900
