trace,reps,rho,metric,pair,d_gain,lo,hi,resolved,verdict,wait,wait_base,d_wait_pct
validpre,"0,1",0.8,p99dl,FCFS - SPJF-M4,-0.8462834341911181,-0.8628513842561062,-0.8175769292920512,True,SPJF-M4 better,125.71889571815682,50.282449220120796,150.02540184110546
validpre,"0,1",0.8,p99dl,SJF-ref - SPJF-M4,0.15371656580888193,0.1371486157438938,0.18242307070794878,True,SJF-ref better,36.60193348184224,50.282449220120796,-27.207337650537966
validpre,"0,1",0.8,p99dl,SPJF-M4refit - SPJF-M4,7.751019029944572e-06,-0.0008223888170909355,0.0012429259223617763,False,unresolved,50.284543846994616,50.282449220120796,0.004165721651008655
validpre,"0,1",0.8,p99dl,SPJF-l2raw - SPJF-M4,-0.025165965190506956,-0.04351165127761236,-0.015439261132529353,True,SPJF-M4 better,52.538198595643024,50.282449220120796,4.486156522820249
validpre,"0,1",0.8,p99dl,SPJF-tweedie - SPJF-M4,0.018568879648914516,0.010443476651822044,0.02788638109519064,True,SPJF-tweedie better,48.62781028658149,50.282449220120796,-3.2906888172766062
validpre,"0,1",0.8,p99dl,SPJF-gamma - SPJF-M4,0.01602254141099224,0.007790276314085484,0.023746440448735924,True,SPJF-gamma better,48.852203170806156,50.282449220120796,-2.8444239918653746
validpre,"0,1",0.8,p99dl,SPJF-hurdle - SPJF-M4,0.015654440438383377,0.005238338871484588,0.026713472130542724,True,SPJF-hurdle better,48.89042914897203,50.282449220120796,-2.76840148548639
validpre,"0,1",0.8,p99dl,SPJF-q50 - SPJF-M4,-0.05919940091714382,-0.06961216666061384,-0.048974014049124485,True,SPJF-M4 better,55.57374740615485,50.282449220120796,10.523151254765676
validpre,"0,1",0.8,p99dl,SPJF-q90 - SPJF-M4,-0.021097918283602635,-0.03288239012749681,-0.0170598185342351,True,SPJF-M4 better,52.176212232410855,50.282449220120796,3.766250534057635
validpre,"0,1",0.8,p99dl,SPJF-q99 - SPJF-M4,-0.006960299896138666,-0.0168646514359914,0.00307755964904947,False,unresolved,50.905795829892135,50.282449220120796,1.239690228776492
