scope,queue_name,policy,n,n_busy,mean,p99,p99_busy,max_excess,harm,heavy_p99,overall_p99_lo,overall_p99_hi,overall_mean_lo,overall_mean_hi,busy_p99_lo,busy_p99_hi,busy_mean_lo,busy_mean_hi,mean_reduction,mean_gap,p99_reduction,p99_gap,p99_busy_reduction,p99_busy_gap,mean_gap_lo,mean_gap_hi,mean_gap_valid,mean_reduction_lo,mean_reduction_hi,mean_reduction_valid,p99_gap_lo,p99_gap_hi,p99_gap_valid,p99_reduction_lo,p99_reduction_hi,p99_reduction_valid,p99_busy_gap_lo,p99_busy_gap_hi,p99_busy_gap_valid,p99_busy_reduction_lo,p99_busy_reduction_hi,p99_busy_reduction_valid
CE2|long,long,Constant-10L,6889,6253,190.81695456524895,8683.24,9265.479999999967,16350.0,523.0,16584.730000000003,0.0,16164.61950000001,4.810639240433031,698.3762602763253,0.0,16352.0,4.634424083911573,788.4750327287995,-0.00923757740847253,-0.028915500505877094,-0.050557991424452275,-0.14491004674518027,0.00015539143533960242,0.00039091767924576614,-0.9610067352002861,0.0,1978,-0.040969039378027025,0.0,1999,-0.6484620057387562,1.0584233509539152,1703,-0.24652258376059827,0.6453649540059475,1716,-0.5447223992456582,1.1305324872975728,1718,-0.2415799265662235,0.6245919108677864,1744
CE2|long,long,Age-10L,6889,6253,190.81695456524895,8683.24,9265.479999999967,16350.0,523.0,16584.730000000003,0.0,16164.61950000001,4.810639240433031,698.3762602763253,0.0,16352.0,4.634424083911573,788.4750327287995,-0.00923757740847253,-0.028915500505877094,-0.050557991424452275,-0.14491004674518027,0.00015539143533960242,0.00039091767924576614,-0.9610067352002861,0.0,1978,-0.040969039378027025,0.0,1999,-0.6484620057387562,1.0584233509539152,1703,-0.24652258376059827,0.6453649540059475,1716,-0.5447223992456582,1.1305324872975728,1718,-0.2415799265662235,0.6245919108677864,1744
CE2|day,day,FCFS,8004,7804,72765.17428785608,565956.3000000003,563400.4000000014,0.0,0.0,628261.3999999998,36153.71174999834,625856.0,1269.6049095883122,200601.5624189438,28040.362000000336,626321.0,1227.5419904227224,204013.9267022604,0.0,0.0,0.0,,0.0,,0.0,0.0,1524,0.0,0.0,2000,0.0,0.0,711,0.0,0.0,2000,0.0,0.0,718,0.0,0.0,2000
CE2|day,day,SJF,8004,7804,21110.81459270365,789246.3700000073,789246.3700000073,1452901.0,11916.0,1300162.9599999979,24792.075,1228303.1642500008,800.2482467699214,59490.52514092063,24113.49999999967,1226887.8305000002,746.8815807534271,59678.360330938616,0.7098774956658507,1.0,-0.3945358855445322,,-0.40086228195792084,,1.0,1.0,1524,-0.19366848547033502,0.8885705423309969,2000,1.0,1.0,711,-2.462132419474838,0.7448035081265308,2000,1.0,1.0,718,-2.4543584122126623,0.763926492816205,2000
CE2|day,day,SPJF-E,8004,7804,28653.65767116442,1068640.1900000002,1068118.3900000008,1480952.0,5594.0,1408277.0799999994,37147.09375,1331981.2755000002,1068.101999820558,79602.46835113475,36648.05199999993,1332088.3784999999,1038.0384382216116,79214.15741541646,0.6062174254154644,0.8539747056593825,-0.8882026580497464,,-0.895842441716403,,0.38502449814024425,0.9464675790979544,1524,-0.5845670680300868,0.8406121336041916,2000,-6.454160198005825,0.8825331269157702,711,-2.6565303443342976,0.23638673609296582,2000,-6.937450357426529,0.877336302359247,718,-2.7144263885475515,0.2783596951062321,2000
CE2|day,day,Constant-3.5L,8004,7804,33579.57221389305,635839.37,634943.4400000002,155566.0,4008.0,683330.12,37147.09375,675728.0,1067.8775402796998,84067.2676698072,36648.05199999993,675809.0,1037.9559804028604,83207.97386895302,0.5385213800072322,0.7586117087739345,-0.12347785509234499,,-0.12698436138845226,,0.3887465712730664,0.8640305295416096,1524,0.06194199266920836,0.63453437630002,2000,-2.690586818029993,0.7056461414493445,711,-0.2866488954184039,0.08724331475073348,2000,-3.019071671860799,0.7526004311389849,718,-0.29127866038420813,0.07772407094181197,2000
CE2|day,day,Age-3.5L,8004,7804,33579.57221389305,635839.37,634943.4400000002,155566.0,4008.0,683330.12,37147.09375,675728.0,1067.8775402796998,84067.2676698072,36648.05199999993,675809.0,1037.9559804028604,83207.97386895302,0.5385213800072322,0.7586117087739345,-0.12347785509234499,,-0.12698436138845226,,0.3887465712730664,0.8640305295416096,1524,0.06194199266920836,0.63453437630002,2000,-2.690586818029993,0.7056461414493445,711,-0.2866488954184039,0.08724331475073348,2000,-3.019071671860799,0.7526004311389849,718,-0.29127866038420813,0.07772407094181197,2000
CE2|day,day,Constant-5L,8004,7804,30386.153173413295,693273.3600000001,693273.3600000001,344112.0,4368.0,783733.84,37147.09375,773808.0,1067.865381848603,75346.40040704224,36648.05199999993,773808.0,1037.9306890478422,73986.82884378258,0.5824080204466094,0.8204345454004321,-0.22495917087591355,,-0.23051627226391447,,0.3897182630119367,0.8574585382608394,1524,-0.08790058995234379,0.716215029222192,2000,-5.742735982409298,0.7056461414493445,711,-0.8679654487951028,0.08724331475073348,2000,-7.541234080401824,0.7526004311389849,718,-0.8751741752765246,0.07772407094181197,2000
CE2|day,day,Age-5L,8004,7804,30784.201774112942,696747.11,696747.11,345892.0,2607.0,787018.5599999997,37147.09375,777366.0,1067.865381848603,76672.85570286191,36648.05199999993,777366.0,1037.9046410394928,75415.2991123533,0.5769377030235385,0.8127285433698427,-0.2310970122604865,,-0.23668195833726458,,0.39291405571033083,0.8351197035264212,1524,-0.11555886761938591,0.7150007711744844,2000,-5.786594942673158,0.7056461414493445,711,-0.8886300441217023,0.08724331475073348,2000,-7.557659931205991,0.7526004311389849,718,-0.8968868665828404,0.07772407094181197,2000
CE2|day,day,Constant-10L,8004,7804,30253.026486756622,1056762.2500000012,1050826.24,1009640.0,4188.0,1180496.9999999995,37147.09375,1164306.0517500006,1067.8667265261183,80207.43749498697,36648.05199999993,1160409.9565,1037.959841943998,79441.83273817523,0.5842375589306379,0.8230118048504058,-0.8672152779287035,,-0.8651499714945132,,0.38944262687698944,0.9018004458949449,1524,-0.5158179319327006,0.800945484056592,2000,-9.182017124448258,0.8754524901193317,711,-2.3826636440975504,0.1553982789211289,2000,-10.133607521248942,0.8593486173841618,718,-2.381808532106414,0.17853507904401947,2000
CE2|day,day,Age-10L,8004,7804,29504.605947026488,881269.9700000004,878576.49,964287.0,4856.0,1181426.8799999994,37147.09375,1166134.3222500004,1067.8742967266912,78192.30846908345,36648.05199999993,1159910.12,1037.9781929615663,76880.93155525146,0.5945229811405733,0.8375008149581116,-0.5571343052458291,,-0.559417582948109,,0.38895535106735396,0.9073052736513252,1524,-0.4769449084547103,0.8058342086757948,2000,-6.5454760178251075,0.7388263719045887,711,-2.3303219282950467,0.1381272121991191,2000,-8.905172546675368,0.7578907037340259,718,-2.2857802032091956,0.15714611633596132,2000
CE2|infinite,infinite,FCFS,8967,8249,2203.5904984944796,81279.0,81472.51999999996,0.0,0.0,58337.88,0.0,101851.83,0.37636019697333656,6186.2836368369435,0.0,101976.86300000003,0.25922170199894723,6519.303447641046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1975,0.0,0.0,1995,0.0,0.0,1884,0.0,0.0,1931,0.0,0.0,1873,0.0,0.0,1930
CE2|infinite,infinite,SJF,8967,8249,1584.2072041931526,60669.96000000003,61119.559999999954,91405.0,14161.0,102624.72,0.0,83258.0,0.36084367184298655,4741.7576829977215,0.0,90780.0,0.2457462560731123,5130.699092700764,0.28107912732628737,1.0,0.25355922193924596,1.0,0.2498138022489057,1.0,1.0,1.0,1975,0.0428189116859946,0.47733857554132625,1995,1.0,1.0,1884,0.0005985674768993366,0.9567210579020426,1931,1.0,1.0,1873,-0.00740723549378559,0.9585029702910937,1930
CE2|infinite,infinite,SPJF-E,8967,8249,1897.0972454555592,68752.92000000001,76987.95999999983,84213.0,0.0,92974.80000000031,0.0,93429.75,0.36601584688643657,5315.389050541303,0.0,100223.0,0.2502885768648949,5687.057372076956,0.13908811698376822,0.4948361634206635,0.1541121322850919,0.6077954140513098,0.055043835639306704,0.22033944939704728,0.17150688990961632,0.8509094400905999,1975,0.02854594112399641,0.18038587579329712,1995,-0.03211953834399425,1.252189135125218,1884,-0.0055887881514336685,0.7684841368528657,1931,-0.9200953424388422,1.1120510668416397,1873,-0.1783676416333755,0.7819172732776082,1930
CE2|infinite,infinite,Constant-3.5L,8967,8249,1897.0972454555592,68752.92000000001,76987.95999999983,84213.0,0.0,92974.80000000031,0.0,93429.75,0.36601584688643657,5315.389050541303,0.0,100223.0,0.2502885768648949,5687.057372076956,0.13908811698376822,0.4948361634206635,0.1541121322850919,0.6077954140513098,0.055043835639306704,0.22033944939704728,0.17150688990961632,0.8509094400905999,1975,0.02854594112399641,0.18038587579329712,1995,-0.03211953834399425,1.252189135125218,1884,-0.0055887881514336685,0.7684841368528657,1931,-0.9200953424388422,1.1120510668416397,1873,-0.1783676416333755,0.7819172732776082,1930
CE2|infinite,infinite,Age-3.5L,8967,8249,1897.0972454555592,68752.92000000001,76987.95999999983,84213.0,0.0,92974.80000000031,0.0,93429.75,0.36601584688643657,5315.389050541303,0.0,100223.0,0.2502885768648949,5687.057372076956,0.13908811698376822,0.4948361634206635,0.1541121322850919,0.6077954140513098,0.055043835639306704,0.22033944939704728,0.17150688990961632,0.8509094400905999,1975,0.02854594112399641,0.18038587579329712,1995,-0.03211953834399425,1.252189135125218,1884,-0.0055887881514336685,0.7684841368528657,1931,-0.9200953424388422,1.1120510668416397,1873,-0.1783676416333755,0.7819172732776082,1930
CE2|infinite,infinite,Constant-5L,8967,8249,1897.0972454555592,68752.92000000001,76987.95999999983,84213.0,0.0,92974.80000000031,0.0,93429.75,0.36601584688643657,5315.389050541303,0.0,100223.0,0.2502885768648949,5687.057372076956,0.13908811698376822,0.4948361634206635,0.1541121322850919,0.6077954140513098,0.055043835639306704,0.22033944939704728,0.17150688990961632,0.8509094400905999,1975,0.02854594112399641,0.18038587579329712,1995,-0.03211953834399425,1.252189135125218,1884,-0.0055887881514336685,0.7684841368528657,1931,-0.9200953424388422,1.1120510668416397,1873,-0.1783676416333755,0.7819172732776082,1930
CE2|infinite,infinite,Age-5L,8967,8249,1897.0972454555592,68752.92000000001,76987.95999999983,84213.0,0.0,92974.80000000031,0.0,93429.75,0.36601584688643657,5315.389050541303,0.0,100223.0,0.2502885768648949,5687.057372076956,0.13908811698376822,0.4948361634206635,0.1541121322850919,0.6077954140513098,0.055043835639306704,0.22033944939704728,0.17150688990961632,0.8509094400905999,1975,0.02854594112399641,0.18038587579329712,1995,-0.03211953834399425,1.252189135125218,1884,-0.0055887881514336685,0.7684841368528657,1931,-0.9200953424388422,1.1120510668416397,1873,-0.1783676416333755,0.7819172732776082,1930
CE2|infinite,infinite,Constant-10L,8967,8249,1897.0972454555592,68752.92000000001,76987.95999999983,84213.0,0.0,92974.80000000031,0.0,93429.75,0.36601584688643657,5315.389050541303,0.0,100223.0,0.2502885768648949,5687.057372076956,0.13908811698376822,0.4948361634206635,0.1541121322850919,0.6077954140513098,0.055043835639306704,0.22033944939704728,0.17150688990961632,0.8509094400905999,1975,0.02854594112399641,0.18038587579329712,1995,-0.03211953834399425,1.252189135125218,1884,-0.0055887881514336685,0.7684841368528657,1931,-0.9200953424388422,1.1120510668416397,1873,-0.1783676416333755,0.7819172732776082,1930
CE2|infinite,infinite,Age-10L,8967,8249,1897.0972454555592,68752.92000000001,76987.95999999983,84213.0,0.0,92974.80000000031,0.0,93429.75,0.36601584688643657,5315.389050541303,0.0,100223.0,0.2502885768648949,5687.057372076956,0.13908811698376822,0.4948361634206635,0.1541121322850919,0.6077954140513098,0.055043835639306704,0.22033944939704728,0.17150688990961632,0.8509094400905999,1975,0.02854594112399641,0.18038587579329712,1995,-0.03211953834399425,1.252189135125218,1884,-0.0055887881514336685,0.7684841368528657,1931,-0.9200953424388422,1.1120510668416397,1873,-0.1783676416333755,0.7819172732776082,1930
