trace,reps,level,rho_target,k,metric,policy,wait,gain,gain_lo,gain_hi,red_pct,red_lo,red_hi,fcfs,sjf
primary,"0,1,2,3,4",1,0.8,5.0,p99dl,FIX-G1200,45.38594195887457,0.861297280063261,0.8419675522968838,0.872934879476611,61.834849959293045,56.72999076387419,65.20712597331779,119.35185892388252,33.552583387047086
primary,"0,1,2,3,4",1,0.8,5.0,p99dl,FIXSEL-G1200,53.58777765855224,0.7659585515825478,0.7260647709478723,0.7879197575029937,54.9877905942536,51.07407146526227,56.909682987597996,119.35185892388252,33.552583387047086
primary,"0,1,2,3,4",1,0.8,5.0,p99dl,CAP-G1200,45.36074616670619,0.8616314023263264,0.841625416182867,0.8734134752166405,61.85799879362236,56.757462433358825,65.20832797081867,119.35185892388252,33.552583387047086
primary,"0,1,2,3,4",1,0.8,5.0,p99dl,SKIP-G1200,117.45496340714422,0.02253628011908217,0.003864337111400618,0.07391616562924538,1.6101963460656137,0.25780085503621597,4.956863093728744,119.35185892388252,33.552583387047086
primary,"0,1,2,3,4",1,0.8,5.0,p99dl,SKIPC-G1200,117.52364528507034,0.021719614691505414,0.003384910748091827,0.07107453824935513,1.5516685666653234,0.23175228768894296,4.728679369805483,119.35185892388252,33.552583387047086
primary,"0,1,2,3,4",1,0.8,5.0,p99dl,SPJF-reversed,228.11701122015734,-1.2771684866921569,-1.4058654659487537,-1.1618325843017445,-91.48656671776402,-101.42704667311303,-80.57334625699005,119.35185892388252,33.552583387047086
primary,"0,1,2,3,4",1,0.8,5.0,p99dl,CAP-G600-reversed,232.40964169070162,-1.3281494078772251,-1.4320430852973112,-1.2379210200461235,-95.13995240522726,-101.07819991773702,-87.44385235157172,119.35185892388252,33.552583387047086
primary,"0,1,2,3,4",1,0.8,5.0,p99dl,SPJF-random,78.51716496482531,0.473689335041694,0.410374472694568,0.5423956752778494,34.03898899342043,29.429367407214286,38.02427238915309,119.35185892388252,33.552583387047086
primary,"0,1,2,3,4",1,0.8,5.0,p99dl,CAP-G600-random,88.3913394597177,0.35834714776853416,0.2651587392015798,0.4587394692514717,25.762066406005424,19.494295707944335,31.6111827370579,119.35185892388252,33.552583387047086
primary,"0,1,2,3,4",1,0.8,5.0,p99dl,SPJF-top1short,212.5547506447143,-1.0975114738158291,-1.1959033398934733,-0.9570773378117988,-78.5563239297236,-85.54044976172952,-66.69425081936761,119.35185892388252,33.552583387047086
primary,"0,1,2,3,4",1,0.8,5.0,p99dl,CAP-G600-top1short,222.58320296399364,-1.213586447522235,-1.3108912571381275,-1.0851637720032468,-86.91933990947032,-92.75279424500606,-75.7169555359697,119.35185892388252,33.552583387047086
